F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.0757057484009545,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.0757057484009545,-19894.366926697534,1273.098971685777,154.72489921149256,828.4508066207533,-334337.7680374035,-662.7455479494614,154.72489324004246,-1018.4559925740122,-17896.23892038166
1.0757057484009545,0.0,0.0,0.0,1.1952286093343938,0.0,0.0,0.0,0.7,25342.561689302438,-208.27760209810396,-172.74616359941996,-231.41935572452283,75070.6031026843,55.34752449377693,-112.41325415477326,32.41548237131015,-238235.0997173494
1.1952286093343938,0.0,0.0,0.0,1.1952286093343938,0.0,0.0,0.0,0.7,108373.19069799695,-515.7499424875004,-385.2780236743754,-515.7499433613372,106717.20089693429,331.20639173238675,-225.6427043236738,193.97500438232566,-202834.33747605298
0.7,0.0,0.0,0.0,1.3147514702678333,0.0,0.0,0.0,1.1952286093343938,-227329.0630470309,-75.10184028645139,153.5968262275022,-141.05748536627297,156283.6891468906,253.43064760315204,262.26189307687815,230.39148878923493,102721.51230213458
0.7,0.0,0.0,0.0,1.3147514702678333,0.0,0.0,0.0,1.3147514702678333,-185834.50029844494,-197.56042041537478,-25.478972797468224,-371.06121152069244,189265.13370900412,328.23659139741346,-47.8550205230371,328.23658959100663,164410.28085003598
1.1952286093343938,0.0,0.0,0.0,1.0757057484009545,0.0,0.0,0.0,0.7,76743.85672604127,-270.5719573288787,-237.1494865736404,-243.51476219972002,27344.019722148016,-54.31992035412216,-138.88944625276983,-35.347904227523436,-235980.2604770919
0.7,0.0,0.0,0.0,1.1952286093343938,0.0,0.0,0.0,1.3147514702678333,-230906.8411906105,-20.171633906990944,152.7543014071466,-34.44126525012637,116449.45904946837,213.0461401639639,286.9063625378654,234.3510511962156,131413.2165135143
0.75,0.0,0.0,0.0,1.0392304845413263,0.0,0.0,0.0,1.0392304845413263,-272775.063677006,636.4912649016227,555.348200224443,881.948166322914,-41217.63161508246,-357.48553614000525,769.5130402037594,-357.48553629656334,-38284.04756302704
0.75,0.0,0.0,0.0,1.0392304845413263,0.0,0.0,0.0,1.2701705922171767,-205726.61732273363,233.62948272513233,238.54553366183205,323.726505004066,12912.0386274209,34.3882633113951,403.9913763509098,42.03009642028045,86034.33187019039
0.75,0.0,0.0,0.0,1.0392304845413263,0.0,0.0,0.0,1.1547005383792515,-238730.20427243598,418.3810264504316,376.99017737746016,579.7257499898452,-14668.728168338874,-120.01513826610683,580.4144235907917,-133.35012406205155,28862.819955907587
